Id,SalePrice
1621,164805.63253392332
1622,384379.02534248284
1623,259171.10300007998
1624,105368.25806762117
1625,155325.79338092037
1626,107619.02986557926
1627,211866.9346741924
1628,342870.67014796345
1629,193935.93058500526
1630,233663.65826777453
1631,115653.98327713777
1632,232711.13466369174
1633,210212.140625
1634,164395.86772668784
1635,213608.50889718876
1636,204153.796875
1637,222287.72314844048
1638,173007.73431279804
1639,444927.60158338887
1640,110941.39153075306
1641,176780.22290621264
1642,160658.2980241224
1643,120455.68642503327
1644,195300.49099802988
1645,130910.06529808053
1646,404501.7167599283
1647,173920.3771289508
1648,123423.3696767416
1649,146856.18976403543
1650,278418.28125
1651,282499.79324585793
1652,178255.625
1653,204062.7680136906
1654,147103.71168956804
1655,125343.99620847471
1656,147469.14408069415
1657,314889.23922540393
1658,314974.625
1659,126620.40848734774
1660,294745.3335257274
1661,119283.312037607
1662,163621.82601595166
1663,92504.17807504427
1664,145855.4161134688
1665,125500.53578240165
1666,190388.43563235793
1667,118925.58671748877
1668,120214.4484309314
1669,245353.6625440986
1670,165888.03867146553
1671,100890.94132683804
1672,154282.296875
1673,245076.2028953083
1674,154578.35224510418
1675,157577.29455309414
1676,125293.80036936238
1677,220521.42620324314
1678,90560.94655793652
1679,240369.603367362
1680,181551.1171098775
1681,224682.68751186534
1682,221455.46944751742
1683,170833.9404050589
1684,104481.24361401937
1685,392989.68147388764
1686,74043.43044338
1687,275598.97808275226
1688,79065.87331965605
1689,100356.19199652509
1690,187554.33443323927
1691,133915.1621662217
1692,336805.62461376854
1693,75588.64350765504
1694,132475.69108274518
1695,216105.41580640717
1696,88783.86129092361
1697,180825.55947948067
1698,213979.2887058548
1699,284255.7283576714
1700,133932.08431485813
1701,251188.89483524064
1702,112474.18007942454
1703,90933.22610532668
1704,113304.73926202377
1705,230576.0793664056
1706,228645.4311789039
1707,141706.28236630664
1708,151664.72597753437
1709,191548.11578893155
1710,271310.6715381184
1711,65193.472572131664
1712,281304.6255683466
1713,171069.76652180456
1714,191856.87904446048
1715,143028.890664422
1716,226816.26660419052
1717,193201.62096981957
1718,242191.47692011023
1719,220202.8605016993
1720,106601.875
1721,199064.319458594
1722,325681.36578145274
1723,143105.2382949669
1724,123073.65299881154
1725,83207.96058590233
1726,185495.04719880963
1727,178870.54425387227
1728,161559.22919281447
1729,111944.05999858344
1730,138013.26027552728
1731,260266.1553886229
1732,240691.94848083841
1733,295886.34375
1734,149369.79207216096
1735,134094.89432527692
1736,182481.73016990357
1737,209307.79704796802
1738,111567.33208507081
1739,373107.4928070512
1740,218314.81164982048
1741,223132.38897752852
1742,216281.9369467314
1743,217625.06378369223
1744,238330.7952576152
1745,189805.9551342734
1746,177392.46108315187
1747,177798.90503276885
1748,93545.07079209355
1749,98611.42127286887
1750,138920.92213947617
1751,245165.984375
1752,123194.77513811298
1753,127967.38732999298
1754,224783.5937867657
1755,203202.91086500508
1756,141854.078125
1757,135702.625
1758,270709.85626485845
1759,187236.64921072085
1760,140594.1055268431
1761,156521.09061651316
1762,281566.0625
1763,214834.96650593172
1764,135781.0437967526
1765,314366.125
1766,310473.09375
1767,220116.25656872633
1768,108101.81977878958
1769,110536.03673036546
1770,340055.1675255794
1771,162028.44274734455
1772,132767.57983906553
1773,119081.12805477597
1774,304465.70175069745
1775,156198.32281812007
1776,179291.36204490205
1777,254622.76604657486
1778,239802.8395184296
1779,294773.9375
1780,201179.2434316311
1781,338462.86969412194
1782,329265.3809649154
1783,271273.69612582895
1784,106987.13432647509
1785,244955.62303283223
1786,88064.49273832868
1787,323547.41608709877
1788,150939.06148295832
1789,157275.8064035805
1790,80751.93548309607
1791,126622.8203125
1792,120900.78659933587
1793,297719.2411727143
1794,210284.6291605439
1795,202315.25659849355
1796,230311.90515592805
1797,344307.11410546134
1798,216245.58503793628
1799,208375.49636052098
1800,152637.1327234164
1801,215894.828125
1802,65275.814209796605
1803,87068.234375
1804,274740.37320912775
1805,74169.00593229455
1806,124705.00580884569
1807,151587.8982275589
1808,187206.35508450042
1809,190958.6424408372
1810,439843.8792608776
1811,294042.51745465194
1812,210250.83850093695
1813,91608.0470122822
1814,106323.03732007714
1815,145422.4073734745
1816,166964.80319928078
1817,159526.2208126434
1818,144666.754410527
1819,137135.34375
1820,289175.144902737
1821,149492.20191218064
1822,135202.0808027525
1823,199135.78147199695
1824,115405.54270065481
1825,176939.8992300383
1826,130551.61516211074
1827,170389.25436635927
1828,158793.03362051045
1829,142031.47143487574
1830,162993.08160941015
1831,167975.52348449203
1832,122934.96827880736
1833,102895.13571090974
1834,110519.95002082252
1835,215193.76119906708
1836,37405.906805085746
1837,144367.0
1838,271136.42191333836
1839,353104.17709022766
1840,168086.73188901815
1841,158141.50850264094
1842,203711.83128345618
1843,203795.046875
1844,96191.80537592717
1845,248164.5625
1846,177310.55766130806
1847,81609.8984375
1848,142049.19342836092
1849,195518.98890320677
1850,393513.87873291736
1851,129612.67241977446
1852,215569.95906737843
1853,107995.3650590252
1854,75646.11654541251
1855,109653.73162146585
1856,136981.83474626456
1857,131529.29884004453
1858,140083.8491889096
1859,69506.4609375
1860,227455.1147078417
1861,235965.96593399593
1862,204504.6141481948
1863,89237.44664596395
1864,279028.2803486631
1865,172941.31435359275
1866,143983.34800654734
1867,115751.48176130094
1868,168865.02988397767
1869,287689.65932596405
1870,306584.12828913226
1871,88735.92723335174
1872,158106.61232249596
1873,257357.1772479463
1874,106093.765625
1875,241688.94612540537
1876,196521.21040831844
1877,142814.903937387
1878,257678.30689998876
1879,115615.25319719246
1880,133566.6686720969
1881,198300.6485622893
1882,249775.6686914013
1883,123102.70317034547
1884,313790.84195005795
1885,142706.125
1886,137179.46839418838
1887,249106.0184589496
1888,106388.00125638083
1889,205434.3072086089
1890,198302.25381930347
1891,68006.04668549396
1892,106032.04203551232
1893,115066.92148927001
1894,167157.7007025454
1895,76731.63042995638
1896,220082.23242144246
1897,115690.21978207395
1898,120058.74579946148
1899,97698.20787671175
1900,140204.5613062802
1901,464273.06798069103
1902,97845.8883057306
1903,149889.86715639196
1904,195932.296875
1905,216000.53125
1906,160907.43720432156
1907,202325.60919044784
1908,200443.125
1909,128104.92364702653
1910,110079.9970868216
1911,118644.71558408576
1912,297601.3476444904
1913,199766.921875
1914,194013.42161582207
1915,166798.2205708601
1916,173524.00613866124
1917,94559.62174752637
1918,209316.58411901316
1919,161362.39480423398
1920,109190.734375
1921,260649.94203252275
1922,152561.12356971097
1923,108715.49021988998
1924,175213.32858128022
1925,136889.71140475766
1926,175838.27888292057
1927,169728.24489234362
1928,157081.4137583245
1929,247149.4216734625
1930,167917.79633897325
1931,223736.8125
1932,175031.5571403179
1933,135837.94784616047
1934,352465.1594409143
1935,249451.890625
1936,145698.7610285235
1937,233500.01305497537
1938,370557.55023293546
1939,305333.2665425843
1940,126948.82306012762
1941,332603.28164825146
1942,354010.3859011866
1943,158358.05358986714
1944,150879.41480020477
1945,130970.68390057607
1946,147282.6914695605
1947,147156.82633837668
1948,182601.35069953187
1949,161013.7649677544
1950,83832.90093872302
1951,106260.4609375
1952,135143.63060826852
1953,173691.16080127851
1954,161822.26059342275
1955,67284.02178350915
1956,62154.4445024368
1957,389913.0180197265
1958,156518.8745918363
1959,115552.14996849619
1960,114674.81114212982
1961,104880.59276240604
1962,212409.6845719529
1963,145675.41780973892
1964,278440.13163093
1965,136854.4679906356
1966,125534.02376820293
1967,214888.42455062558
1968,193868.1519557183
1969,155745.9410756476
1970,133864.33240154324
1971,176989.9434013012
1972,214894.05106446258
1973,108788.18686504796
1974,135844.53125
1975,101790.34375
1976,388682.2851663468
1977,173873.8780878651
1978,284805.6434023992
1979,201848.6000623736
1980,246769.3125
1981,100431.42329888223
1982,153847.16362855665
1983,171968.20101355977
1984,302438.5233917319
1985,181112.5026034178
1986,126974.41725546081
1987,408916.5525759136
1988,80370.65801550906
1989,222168.20971523982
1990,198592.492113611
1991,126758.40625
1992,99057.55654862963
1993,9830.059814033099
1994,182454.44456736636
1995,166984.31502076512
1996,208461.65878068583
1997,118153.40994964185
1998,135150.97200545354
1999,267305.52984004864
2000,342774.1818910728
2001,252187.25146635826
2002,212886.53770558923
2003,125583.0833113163
2004,215934.38238272181
2005,240865.62860534195
2006,195193.38527196491
2007,127220.47375386741
2008,128223.07628894753
2009,233838.8161702561
2010,121337.98688550474
2011,112015.1107911591
2012,263023.2684155828
2013,109266.30387516128
2014,271360.6875
2015,117770.56873858071
2016,149486.83530707183
2017,96511.46008985002
2018,195330.20900871643
2019,198398.515625
2020,158725.9889594295
2021,171809.4269588047
2022,121058.18918846187
2023,181165.37653282267
2024,267609.24601790775
2025,131628.67200810224
2026,307154.65375935857
2027,205482.98014219612
2028,310382.1862210379
2029,152428.65765517313
2030,141607.84943823214
2031,119318.4586421944
2032,232656.23161694736
2033,165177.97214866456
2034,120630.80982606471
2035,117393.37998070559
2036,146990.21254131378
2037,144318.265625
2038,159875.14484030847
2039,141049.62736144994
2040,185529.49966540927
2041,314539.75
2042,90279.61784646419
2043,324618.92779697815
2044,142338.6378434959
2045,354070.99141390284
2046,118576.96875
2047,117772.27322730864
2048,214766.1875
2049,90095.32604725058
2050,187029.9110698783
2051,413872.0355398549
2052,140406.5002782888
2053,147435.5981033895
2054,120406.40625
2055,319380.99575565365
2056,127041.76015447549
2057,204486.44461023022
2058,218351.4601609461
2059,129975.62257902486
2060,271649.08460404124
2061,135556.09770118835
2062,223493.34375
2063,149777.430242748
2064,213793.1661800003
2065,206179.015625
2066,148472.0925252158
2067,189002.07947468982
2068,319582.328423326
2069,103471.421293719
2070,293381.4408913272
2071,143537.80120795514
2072,254670.48237044254
2073,138424.8775076855
2074,81337.01922053107
2075,147582.18817886722
2076,179220.88913326798
2077,125890.84612347555
2078,313605.7279341318
2079,315366.40625
2080,65379.67431199395
2081,234789.2551791978
2082,120673.49271990932
2083,177746.85193881122
2084,165507.3551634851
2085,144438.75909564816
2086,123750.85760694781
2087,169028.63995563137
2088,169110.94772184076
2089,214343.6804732991
2090,118366.28125
2091,213503.50586154452
2092,171455.3256336074
2093,127826.34475888184
2094,121074.70148836347
2095,180774.26403260962
2096,27914.298537332506
2097,98625.62719368824
2098,90826.83812852357
2099,266241.40625
2100,278686.3125
2101,234465.5
2102,356026.7148486853
2103,150820.46238748473
2104,341453.15412722214
2105,131045.94355107131
2106,103726.8671875
2107,149458.38839471247
2108,151536.10457594795
2109,79531.20451570253
2110,199527.0794550557
2111,96242.15865831701
2112,195393.484375
2113,132456.51678679915
2114,358023.15625
2115,92549.9520271281
2116,136685.83789311216
2117,161402.42526200274
2118,120522.13724120245
2119,175792.35724057787
2120,197930.49551139964
2121,362946.4111623061
2122,129828.58561781101
2123,128514.29125066174
2124,388702.23846576794
2125,214629.19955081545
2126,129702.57023034201
2127,209001.2833560572
2128,173704.7072799994
2129,105830.12577733204
2130,173328.2660768345
2131,116672.88238571602
2132,175408.21875
2133,252266.04943771925
2134,141000.0500303037
2135,143481.35365005906
2136,72781.83297206275
2137,112349.68527181465
2138,325901.30264419166
2139,123247.75715533277
2140,109720.8684898125
2141,121340.67558680441
2142,187723.93268905827
2143,275103.6198796241
2144,206539.39529530506
2145,214993.86755551636
2146,218392.0501792604
2147,155338.99655448768
2148,254594.234375
2149,190778.2386723204
2150,157364.37822162078
2151,608881.75
2152,312053.03125
2153,103545.40625
2154,132726.66417107638
2155,180187.4302374589
2156,84186.1448935697
2157,145613.73798173625
2158,115340.591296736
2159,187534.71875
2160,325967.4658551639
2161,145974.0650894559
2162,347445.4619770214
2163,138746.15112676704
2164,215948.9306447537
2165,51455.585966968196
2166,294503.3300774558
2167,219644.8972697844
2168,194287.927905136
2169,93265.40478102991
2170,47771.724566589284
2171,95947.18708064969
2172,201120.453125
2173,116025.62288579086
2174,167374.5011540249
2175,152262.5292429809
2176,212745.5972768012
2177,172326.27248123437
2178,324581.4396833775
2179,138906.11363810246
2180,258486.69968369044
2181,141948.7758712628
2182,107700.57234186877
2183,131504.1567775095
2184,316314.682382448
2185,116360.68098851125
2186,239446.33740388646
2187,201657.8920471554
2188,142638.21817234345
2189,97834.44305748024
2190,252064.06736688432
2191,197199.13961072813
2192,226544.796875
2193,122732.97862809061
2194,94864.23290526848
2195,175023.96136212334
2196,69372.47288510857
2197,234649.109375
2198,156478.37182220214
2199,195160.890625
2200,98960.06695194839
2201,124995.97576667757
2202,156709.24767941562
2203,128970.65655941273
2204,204340.18913105183
2205,311321.0
2206,231686.640625
2207,257296.20575270968
2208,258318.515625
2209,95729.9244210482
2210,83492.12499440112
2211,155500.47113859674
2212,217979.55167974668
2213,258100.65477485696
2214,146465.17570288538
2215,175087.30902612416
2216,215778.7248609245
2217,140657.0065461019
2218,164586.26182127226
2219,296956.0376615129
2220,128855.0390625
2221,99242.70449235434
2222,209963.8690911808
2223,319148.41357819305
2224,252428.546875
2225,274913.5195067524
2226,193536.9592023676
2227,168483.9375
2228,233265.97446849084
2229,467779.69476000103
2230,135206.9544491044
2231,122695.64341417357
2232,127014.8671875
2233,96395.7500966372
2234,308898.68126924295
2235,163581.53990959705
2236,242730.0106824586
2237,123083.2474831538
2238,144681.0625
2239,148973.6521940488
2240,152319.02523702718
2241,167231.125
2242,196566.359375
2243,155864.14263955425
2244,126982.01306636276
2245,166086.015625
2246,123905.31795500492
2247,230748.21875
2248,93956.05391698326
2249,217386.046875
2250,147550.43109921622
2251,136906.72685868433
2252,257896.765625
2253,242830.171875
2254,197214.046875
2255,163646.21875
2256,130385.94311466478
2257,91161.02357882094
2258,439011.74721304304
2259,170735.04136996792
2260,205943.72214429214
2261,125356.10837626405
2262,192293.4797623146
2263,428126.58852602384
2264,108391.70221612178
2265,221203.3868565535
2266,117408.7299008407
2267,215189.7092055484
2268,155345.59560352348
2269,143447.99924764715
2270,182002.69828652218
2271,170939.97471184534
2272,80518.22724557442
2273,159970.57905326932
2274,112380.4375
2275,214206.6743774265
2276,130102.39331120823
2277,274049.03323034884
2278,146648.67502817238
2279,229787.68184872848
2280,191891.39118990238
2281,81450.62331828398
2282,216049.39961181313
2283,146718.73510865623
2284,233500.28144595417
2285,385484.0518552449
2286,118863.47873766153
2287,190240.34897337417
2288,209842.671875
2289,142965.31873552306
2290,185124.60870467746
2291,142130.18600640533
2292,231693.0747976038
2293,167506.984375
2294,136878.04459014954
2295,127013.9353176404
2296,150863.203125
2297,77796.30698950058
2298,148095.85476783407
2299,124460.3062772236
2300,134883.52467664226
2301,160742.8829604742
2302,167606.25431336733
2303,124670.83981221152
2304,138456.328125
2305,189256.93513512594
2306,196477.59099817523
2307,131856.33214766183
2308,234269.90625
2309,175044.95522006202
2310,145554.46330196483
2311,198689.9375
2312,159799.7528065556
2313,177464.36929129632
2314,187600.0006539114
2315,136243.42217239676
2316,153661.51419669102
2317,149473.1151164362
2318,155961.72867247986
2319,239428.50031811235
2320,176584.11707167063
2321,127115.41766672603
2322,139132.83300696025
2323,151110.29756391473
2324,214547.3125
2325,139954.6495596635
2326,264041.53125
2327,109946.86079755392
2328,188669.82821121777
2329,221670.703125
2330,100872.08745389678
2331,184330.94856247623
2332,123089.2842010037
2333,136758.1910678244
2334,79556.08779344692
2335,307695.56354615
2336,164459.05237919034
2337,327949.01698986127
2338,149824.252519333
2339,135748.21913804684
2340,147654.2166063839
2341,221222.50991696917
2342,170735.61053700963
2343,126989.75496952057
2344,92934.31139457956
2345,272324.9592278671
2346,152702.65264675234
2347,148876.50854688394
2348,273820.6919591888
2349,176311.05560476103
2350,113216.63304773216
2351,155443.54905781505
2352,144700.90212668697
2353,154380.26535563325
2354,121125.15531066208
2355,164995.43896879457
2356,92570.23070666347
2357,144096.32020888833
2358,473288.6625941805
2359,118036.98297642492
2360,104382.63919251479
2361,157344.75524019563
2362,181358.68805231017
2363,241356.07478071802
2364,107515.03727232553
2365,118489.96691775674
2366,248743.15639544156
2367,233456.0418821078
2368,129588.47639096441
2369,180179.54680128177
2370,172210.54621484573
2371,169956.88390659294
2372,103651.29547292306
2373,160358.1543496615
2374,179421.10324953528
2375,63900.275615662904
2376,20150.975398062234
2377,140203.86134027768
2378,234793.625
2379,194712.96306799757
2380,187845.42966397028
2381,169026.0853403767
2382,189709.26521757717
2383,188222.51208651095
2384,205097.20346315257
2385,158826.921875
2386,297327.1199339727
2387,184925.9540803853
2388,243265.984375
2389,226284.765625
2390,221283.8125
2391,125883.4921745121
2392,305476.349914138
2393,190716.45412216964
2394,226588.96875
2395,80759.30273032397
2396,183471.46099285237
2397,234388.54714557395
2398,249486.88409134236
2399,234409.734375
2400,177984.68334417552
2401,220698.0133677441
2402,150919.48094389436
2403,136324.9801388402
2404,140876.03736716043
2405,174934.4394739628
2406,132536.26476904008
2407,278055.96875
2408,202213.16386366464
2409,180648.75120884145
2410,131772.10520565647
2411,122703.85470495117
2412,136428.1113294507
2413,157055.10994400037
2414,135628.75105822546
2415,168560.02282781538
2416,116944.79846214346
2417,129757.68970559834
2418,195752.2593454579
2419,170722.28904103316
2420,123295.71539440111
2421,273300.7824405553
2422,171322.42669671745
2423,264439.03125
2424,226663.953125
2425,189730.65678150844
2426,152908.39084798566
2427,134290.03246375464
2428,70838.2319923253
2429,137717.82193079445
2430,94425.77550680631
2431,185858.04262291535
2432,103806.9178694254
2433,220105.55518486077
2434,185597.859375
2435,171946.95012881534
2436,81610.57325354224
2437,211063.8506528932
2438,98723.98149968915
2439,127075.4908334924
2440,200046.44608291984
2441,327231.28125
2442,173069.96639677294
2443,248332.74052355406
2444,122904.204218241
2445,132900.36068975713
2446,131587.42838943034
2447,378484.39172959805
2448,188757.91028171038
2449,195469.65873112186
2450,305013.6646727797
2451,177182.59837646422
2452,222819.76316494792
2453,175230.94399469998
2454,341450.90625
2455,104181.0665852112
2456,136155.918184729
2457,180728.19294190902
2458,77933.83733846337
2459,196497.05163834587
2460,77101.0859375
2461,78838.75
2462,217703.75833419635
2463,137285.7591773639
2464,186185.74789833167
2465,143755.95297240175
2466,183712.9852773061
2467,77678.60652965013
2468,236868.31153975986
2469,94107.32694563865
2470,115735.28335286779
2471,100383.45502565421
2472,163871.34111281752
2473,83239.71992089943
2474,122754.88796650158
2475,215059.421875
2476,235585.29239049702
2477,198345.25
2478,155706.04972011934
2479,200503.3762758525
2480,153578.77144453878
2481,216100.66491499153
2482,114141.3953443196
2483,178539.26593891063
2484,305065.62593602395
2485,117495.36541711565
2486,148287.35697773413
2487,310710.25
2488,100181.12596253955
2489,110574.44541450305
2490,136559.78125
2491,228484.12063174744
2492,301299.9780196821
2493,245834.90760382224
2494,112860.5665398418
2495,83285.79338961604
2496,312973.59375
2497,267641.0
2498,94767.30712620301
2499,64710.324574124505
2500,124337.53731941135
2501,173261.0773464217
2502,193274.06052606055
2503,250275.6181181747
2504,369037.171870922
2505,144937.06109445076
2506,407233.74191348185
2507,152843.276565905
2508,142492.19304141478
2509,100868.58487796655
2510,200651.782833837
2511,199177.05721129163
2512,157258.12292702825
2513,154943.42767754899
2514,250082.61728791098
2515,165788.83010582515
2516,215264.22749754853
2517,249483.671875
2518,327624.36122182215
2519,224666.09316854688
2520,219888.25465718977
2521,78512.21212737338
2522,128472.6806023465
2523,129256.88939591227
2524,147259.27106955726
2525,289046.84375
2526,166804.859375
2527,190532.39839079822
2528,176136.00704212382
2529,132220.7669524498
2530,128568.00377285958
2531,157476.28069460156
2532,92925.90032872566
2533,146787.63546872194
2534,191386.11140733756
2535,197168.09782661858
2536,149278.6169340083
2537,129213.54678590507
2538,147893.5650089794
2539,129252.3092245234
2540,164541.18713009768
2541,108708.49592140576
2542,185520.10484235018
2543,161012.04985392367
2544,173499.9366550713
2545,151024.23187844286
2546,79897.8945106586
2547,244277.53937659858
2548,147475.8294794141
2549,202041.30274321232
2550,93514.265625
2551,158555.31606501597
2552,164972.21579330025
2553,176406.58217283012
2554,121635.68293740564
2555,170182.72029783623
2556,125494.12105239449
2557,163909.29067356608
2558,118107.12082764268
2559,168871.72697394935
2560,38516.91143106288
2561,105446.0826485501
2562,130195.54303707233
2563,158832.64488643108
2564,102510.04044629927
2565,326425.7014254452
2566,190001.2158929449
2567,261023.3125
2568,162849.7359984828
2569,295610.32101714954
2570,170356.71875
2571,202047.46797228762
2572,125538.55887916987
2573,140555.5128196309
2574,110674.97429288049
2575,317489.8326522741
2576,197871.7411564337
2577,115349.98523840762
2578,119980.45540275589
2579,124098.65112949937
2580,127015.3255617529
2581,230768.42798709933
2582,82622.91194353037
2583,101532.63279945235
2584,162394.60245817463
2585,102880.27424945573
2586,199296.09339382433
2587,242869.11313691377
2588,219040.9936372267
2589,140669.80639548754
2590,159573.3072592345
2591,119122.97187766085
2592,140136.15101989434
2593,239297.09624506184
2594,173014.9521806372
2595,107280.52521667245
2596,124787.20434151209
2597,97174.2829584411
2598,241633.56554089632
2599,108052.95586969136
2600,131630.68424097024
2601,171771.54470354808
2602,400810.9677047267
2603,99652.34375
2604,86426.55894469928
2605,130222.41418862077
2606,175349.890625
2607,166597.4653111729
2608,121368.75656138573
2609,151783.3847730333
2610,114745.68864603921
2611,144505.8322062327
2612,212684.0081725165
2613,122477.70065687239
2614,213084.66461187118
2615,215335.48435347257
2616,180758.97054996586
2617,209567.84250275453
2618,223209.21338738658
2619,194442.203125
2620,142523.09595984462
2621,216566.0502735486
2622,115061.79376272489
2623,131299.65605158889
2624,201666.50972738728
2625,242224.13739985615
2626,239430.56684523087
2627,186465.07508457624
2628,214507.86373620463
2629,507359.64660201233
2630,177547.6983951555
2631,174158.58496380705
2632,163011.9791717425
2633,252306.4127894084
2634,237034.18392541845
2635,319442.73373673554
2636,117501.54430532239
2637,109885.80634860283
2638,124330.52326029103
2639,93176.91860032368
2640,225735.18749373633
2641,330839.475504612
2642,603816.0
2643,140217.00522792136
2644,222172.32468671908
2645,113190.38864704208
2646,99719.1174652215
2647,262382.84901204956
2648,185261.0684701369
2649,189415.73338534575
2650,188136.4870555576
2651,175679.204293711
2652,141899.86331754306
2653,170191.89138455948
2654,147226.76550605515
2655,163207.6016682887
2656,245749.48277716275
2657,151442.12995548782
2658,176801.8903336902
2659,126778.32462672872
2660,96337.20646205285
2661,196193.23330155175
2662,122754.81901557968
2663,206878.82099824309
2664,151762.5583213425
2665,283020.4446376591
2666,129135.40475283249
2667,211102.6154373538
2668,141455.0884708723
2669,294872.59375
2670,199818.13225155955
2671,182750.8737311206
2672,77719.7795506732
2673,128080.5368419078
2674,120211.60853077096
2675,96757.86069143232
2676,122289.06291230393
2677,248077.36234279527
2678,85197.72103268087
2679,101765.60959320414
2680,95560.28765225883
2681,107674.15558418537
2682,160405.8555599517
2683,174847.85530830303
2684,203537.57559814135
2685,137172.09375
2686,233558.08674667682
2687,153928.53787630136
2688,359163.9375
2689,142252.30652861425
2690,190831.016415252
2691,138554.68429531693
2692,91611.73518056222
2693,134054.25
2694,149386.92945251105
2695,161917.95795934586
2696,181564.23816571364
2697,217781.81244356898
2698,138311.6859659543
2699,230703.17606575426
2700,207265.14483421846
2701,252617.4152673858
2702,175643.32257314652
2703,388998.5556727818
2704,204034.3125
2705,198561.11782726517
2706,194366.72999640516
2707,150781.84433670138
2708,134887.546875
2709,122224.12422129892
2710,267056.24589791783
2711,191093.3054334759
2712,110897.75531316835
2713,274384.84375
2714,188083.2433514012
2715,137069.69813109766
2716,332933.2124143883
2717,90760.46995521184
2718,203006.96517221516
2719,152746.45335533476
2720,200127.08441586324
2721,130998.25902651844
2722,140915.129030068
2723,161552.89294126438
2724,161750.85972427687
2725,179558.5292672711
2726,124242.515625
2727,333714.53880293434
2728,359549.24337710254
2729,143099.43932635195
2730,258128.76069868938
2731,179568.74984232095
2732,124188.90341578449
2733,154418.16960595
2734,134805.31631314437
2735,137382.50448644877
2736,166417.08894441318
2737,202470.15000472823
2738,242563.86179478795
2739,72430.57868048863
2740,210984.72963816382
2741,197046.21875
2742,152509.546875
2743,142942.3538560136
2744,173887.8125
2745,138595.72778181612
2746,159685.0125136525
2747,195743.5587562704
2748,255535.35331063916
2749,300166.2649325788
2750,153284.6778352411
2751,118336.7582813776
2752,131750.73390711023
2753,182732.3125
2754,119476.15863191432
2755,124746.25913706505
2756,138997.10473935222
2757,149586.39630284777
2758,152950.3841143705
2759,232674.28325562447
2760,169174.15083255264
2761,299264.0720729412
2762,223797.61012826287
2763,155127.47079421277
2764,321098.4330008627
